Sort order	Title	Photographer	Compound	Date	Subjects	Notes	Original Format/Size	Digital Format	Collection Name	Repository	Collection Source	Repository Collection Guide	Restrictions	Cite As	Contact and Ordering Information	Item Number	Item URL	Collection URL	Type	General Type	Dates	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
	[unnumbered] Another View Of The Interior Of The Horticultural Hall Before Completion.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Interiors--Louisiana--New Orleans--Photographs	The camera stands at ground level looking the opposite way down one axis of the building past a palm tree and the central fountain's pool toward the distant entrance.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060063r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/184	184	185.jpg	/LSU_NOE/image/185.jpg
	[unnumbered] Another View Of The Interior Of The Horticultural Hall Before Completion.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Interiors--Louisiana--New Orleans--Photographs	The camera stands at ground level looking the opposite way down one axis of the building past a palm tree and the central fountain's pool toward the distant entrance.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060063v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/185	185	186.jpg	/LSU_NOE/image/186.jpg
	[unnumbered] Exterior View Of The Horticultural Hall.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level outside looking toward one entrance for the horticultural hall. Oaks stand on either side of the dirt road leading toward the building.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060064r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/186	186	187.jpg	/LSU_NOE/image/187.jpg
	[unnumbered] Exterior View Of The Horticultural Hall.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level outside looking toward one entrance for the horticultural hall. Oaks stand on either side of the dirt road leading toward the building.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060064v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/187	187	188.jpg	/LSU_NOE/image/188.jpg
	[unnumbered] French Market, New Orleans, 1885.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Markets--Louisiana--New Orleans--Photographs<br>Bananas--Louisiana--New Orleans--Photographs	The camera stands at ground level looking toward the end stall of the French Market covered market building. A sign on the building behind the market reads, "Market Store."	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060065r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/188	188	189.jpg	/LSU_NOE/image/189.jpg
	[unnumbered] French Market, New Orleans, 1885.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Markets--Louisiana--New Orleans--Photographs<br>Bananas--Louisiana--New Orleans--Photographs	The camera stands at ground level looking toward the end stall of the French Market covered market building. A sign on the building behind the market reads, "Market Store."	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060065v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/189	189	190.jpg	/LSU_NOE/image/190.jpg
3150	Another View Of Live Oaks & Main Building.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs;  Oaks--Louisiana--New Orleans--Photographs;  Landscape photographs	The camera stands at ground level looking past two oaks toward the Main Building in the distance.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060061	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image	1884		2005-10-27	2008-11-13	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/190	190	191.cpd	/LSU_NOE/image/191.cpd
3155	Interior Of The Horticultural Hall Before Completion.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs;  Interiors--Louisiana--New Orleans--Photographs	The camera stands at ground level looking down one axis of the building past the central fountain's pool toward the distant entrance.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060062	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image	1884		2005-10-27	2008-11-13	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/191	191	192.cpd	/LSU_NOE/image/192.cpd
3151	Another View Of The Interior Of The Horticultural Hall Before Completion.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs;  Interiors--Louisiana--New Orleans--Photographs	The camera stands at ground level looking the opposite way down one axis of the building past a palm tree and the central fountain's pool toward the distant entrance.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060063	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image	1884		2005-10-27	2008-11-13	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/192	192	193.cpd	/LSU_NOE/image/193.cpd
3153	Exterior View Of The Horticultural Hall.	Centennial Photographic Company	Yes	1884	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs;  Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level outside looking toward one entrance for the horticultural hall. Oaks stand on either side of the dirt road leading toward the building.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060064	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image	1884		2005-10-27	2008-11-13	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/193	193	194.cpd	/LSU_NOE/image/194.cpd
