Title	Creator	Contributors	Date	Subjects	Description	Original Format/Size	Publisher	Language	Format	Repository	Coverage	Restrictions	Cite as	Cataloger	Catalog Date	Object File Name	Contact and Ordering Information	Item URL	Collection URL	Type	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Agricultural Group heating drawing, sheet 3	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;23.57x25.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000108	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/107	107	82537193062003_tl000108.jpg	/TLD/image/82537193062003_tl000108.jpg
(Utilitiles) Tunnel System architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;48.57x28.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000109	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/108	108	1338193062003_tl000109.jpg	/TLD/image/1338193062003_tl000109.jpg
(Utilities) Tunnel System architectural drawing, sheet 2	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;47.98x28.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000110	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/109	109	21638193062003_tl000110.jpg	/TLD/image/21638193062003_tl000110.jpg
(Utilities) Tunnel System architectural drawing, sheet 1 revised	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;48.38x28.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000111	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/110	110	40338193062003_tl000111.jpg	/TLD/image/40338193062003_tl000111.jpg
(Utilities) Tunnel System architectural drawing, sheet 2 revised	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;48.48x28.75"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000112	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/111	111	60738193062003_tl000112.jpg	/TLD/image/60738193062003_tl000112.jpg
(Utilities) Storm Sewer System architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;49.34x28.25"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000113	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/112	112	79438193062003_tl000113.jpg	/TLD/image/79438193062003_tl000113.jpg
(Utilities) Sewage Discharge Line architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;49.02x28.25"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000114	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/113	113	95038193062003_tl000114.jpg	/TLD/image/95038193062003_tl000114.jpg
(Utilities) Electric Feeder architectural drawing, number missing	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;45.49x29"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000115	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/114	114	12239193062003_tl000115.jpg	/TLD/image/12239193062003_tl000115.jpg
(Utilities) Heating Apparatus Piping System in Tunnel architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;47.88x28.5"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000116	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD	Image		2003-06-30	2008-07-03	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/115	115	31039193062003_tl000116.jpg	/TLD/image/31039193062003_tl000116.jpg
(Utilities) Heating Apparatus Piping System in Tunnel architectural drawing, sheet 2	Link, Theodore C.		1922;1924	Architecture;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architectural drawing;Buildings--Designs and plans;		Architectural drawings;lcsh;48.13x28.5"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000117	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/116	116	51339193062003_tl000117.jpg	/TLD/image/51339193062003_tl000117.jpg
